Bi
Pt
F
Rh
Ti
Co
Al
Ti
O
Ta
Zr
Ir
Rh
Co
O
O
O
Ce
O
Ce
